#,Date-Time (EST),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
115,06/04/2021 15:03:55,25.05,,,,
116,06/04/2021 15:04:55,25.05,,,,
117,06/04/2021 15:05:55,25.09,,,,
118,06/04/2021 15:06:55,25.09,,,,
119,06/04/2021 15:07:55,25.14,,,,
120,06/04/2021 15:08:55,25.14,,,,
121,06/04/2021 15:09:55,25.18,,,,
122,06/04/2021 15:10:55,25.18,,,,
123,06/04/2021 15:11:55,25.22,,,,
124,06/04/2021 15:12:55,25.22,,,,
125,06/04/2021 15:13:55,25.22,,,,
126,06/04/2021 15:14:55,25.22,,,,
127,06/04/2021 15:15:55,25.18,,,,
128,06/04/2021 15:16:55,25.22,,,,
129,06/04/2021 15:17:55,25.22,,,,
130,06/04/2021 15:18:55,25.27,,,,
131,06/04/2021 15:19:55,25.22,,,,
132,06/04/2021 15:20:55,25.18,,,,
133,06/04/2021 15:21:55,25.22,,,,
134,06/04/2021 15:22:55,25.31,,,,
135,06/04/2021 15:23:55,25.31,,,,
136,06/04/2021 15:24:55,25.35,,,,
137,06/04/2021 15:25:55,25.31,,,,
138,06/04/2021 15:26:55,25.27,,,,
139,06/04/2021 15:27:55,25.31,,,,
140,06/04/2021 15:28:55,25.35,,,,
141,06/04/2021 15:29:55,25.35,,,,
142,06/04/2021 15:30:55,25.39,,,,
143,06/04/2021 15:31:55,25.44,,,,
144,06/04/2021 15:32:55,25.52,,,,
145,06/04/2021 15:33:55,25.44,,,,
146,06/04/2021 15:34:55,25.48,,,,
147,06/04/2021 15:35:55,25.48,,,,
148,06/04/2021 15:36:55,25.48,,,,
149,06/04/2021 15:37:55,25.48,,,,
150,06/04/2021 15:38:55,25.44,,,,
151,06/04/2021 15:39:55,25.44,,,,
152,06/04/2021 15:40:55,25.44,,,,
153,06/04/2021 15:41:55,25.48,,,,
154,06/04/2021 15:42:55,25.44,,,,
155,06/04/2021 15:43:55,25.44,,,,
156,06/04/2021 15:44:55,25.48,,,,
157,06/04/2021 15:45:55,25.57,,,,
158,06/04/2021 15:46:55,25.57,,,,
159,06/04/2021 15:47:55,25.61,,,,
160,06/04/2021 15:48:55,25.61,,,,
161,06/04/2021 15:49:55,25.65,,,,
162,06/04/2021 15:50:55,25.69,,,,
163,06/04/2021 15:51:55,25.69,,,,
164,06/04/2021 15:52:55,25.74,,,,
165,06/04/2021 15:53:55,25.74,,,,
166,06/04/2021 15:54:55,25.69,,,,
167,06/04/2021 15:55:55,25.78,,,,
168,06/04/2021 15:56:55,25.78,,,,
169,06/04/2021 15:57:55,25.87,,,,
170,06/04/2021 15:58:55,25.91,,,,
171,06/04/2021 15:59:55,25.91,,,,
172,06/04/2021 16:00:55,25.87,,,,
173,06/04/2021 16:01:55,25.95,,,,
174,06/04/2021 16:02:55,25.91,,,,
175,06/04/2021 16:03:55,25.95,,,,
176,06/04/2021 16:04:55,25.99,,,,
177,06/04/2021 16:05:55,25.99,,,,
178,06/04/2021 16:06:55,26.04,,,,
179,06/04/2021 16:07:55,26.04,,,,
180,06/04/2021 16:08:55,26.08,,,,
181,06/04/2021 16:09:55,26.12,,,,
182,06/04/2021 16:10:55,26.12,,,,
183,06/04/2021 16:11:55,26.17,,,,
184,06/04/2021 16:12:55,26.17,,,,
185,06/04/2021 16:13:55,26.17,,,,
186,06/04/2021 16:14:55,26.17,,,,
187,06/04/2021 16:15:55,26.17,,,,
188,06/04/2021 16:16:55,26.12,,,,
189,06/04/2021 16:17:55,26.08,,,,
190,06/04/2021 16:18:55,26.08,,,,
191,06/04/2021 16:19:55,26.08,,,,
192,06/04/2021 16:20:55,26.08,,,,
193,06/04/2021 16:21:55,26.08,,,,
194,06/04/2021 16:22:55,26.08,,,,
195,06/04/2021 16:23:55,25.99,,,,
196,06/04/2021 16:24:55,26.04,,,,
197,06/04/2021 16:25:55,26.04,,,,
198,06/04/2021 16:26:55,25.99,,,,
199,06/04/2021 16:27:55,25.99,,,,
200,06/04/2021 16:28:55,25.99,,,,
201,06/04/2021 16:29:55,26.04,,,,
202,06/04/2021 16:30:55,26.04,,,,
203,06/04/2021 16:31:55,26.04,,,,
204,06/04/2021 16:32:55,26.04,,,,
205,06/04/2021 16:33:55,26.04,,,,
206,06/04/2021 16:34:55,26.04,,,,
207,06/04/2021 16:35:55,26.04,,,,
208,06/04/2021 16:36:55,26.08,,,,
209,06/04/2021 16:37:55,26.12,,,,
210,06/04/2021 16:38:55,26.08,,,,
211,06/04/2021 16:39:55,26.08,,,,
212,06/04/2021 16:40:55,26.08,,,,
213,06/04/2021 16:41:55,26.17,,,,
214,06/04/2021 16:42:55,26.08,,,,
215,06/04/2021 16:43:55,26.17,,,,
216,06/04/2021 16:44:55,26.12,,,,
217,06/04/2021 16:45:55,26.17,,,,
218,06/04/2021 16:46:55,26.21,,,,
219,06/04/2021 16:47:55,26.21,,,,
220,06/04/2021 16:48:55,26.25,,,,
221,06/04/2021 16:49:55,26.17,,,,
222,06/04/2021 16:50:55,26.17,,,,
223,06/04/2021 16:51:55,26.25,,,,
224,06/04/2021 16:52:55,26.25,,,,
225,06/04/2021 16:53:55,26.25,,,,
226,06/04/2021 16:54:55,26.38,,,,
227,06/04/2021 16:55:55,26.38,,,,
228,06/04/2021 16:56:55,26.47,,,,
229,06/04/2021 16:57:55,26.42,,,,
230,06/04/2021 16:58:55,26.47,,,,
231,06/04/2021 16:59:55,26.47,,,,
232,06/04/2021 17:00:55,26.47,,,,
233,06/04/2021 17:01:55,26.55,,,,
234,06/04/2021 17:02:55,26.55,,,,
235,06/04/2021 17:03:55,26.60,,,,
236,06/04/2021 17:04:55,26.64,,,,
237,06/04/2021 17:05:55,26.68,,,,
238,06/04/2021 17:06:55,26.72,,,,
239,06/04/2021 17:07:55,26.64,,,,
240,06/04/2021 17:08:55,26.64,,,,
241,06/04/2021 17:09:55,26.68,,,,
242,06/04/2021 17:10:55,26.72,,,,
243,06/04/2021 17:11:55,26.72,,,,
244,06/04/2021 17:12:55,26.77,,,,
245,06/04/2021 17:13:55,26.85,,,,
246,06/04/2021 17:14:55,26.90,,,,
247,06/04/2021 17:15:55,26.90,,,,
248,06/04/2021 17:16:55,26.85,,,,
249,06/04/2021 17:17:55,26.90,,,,
250,06/04/2021 17:18:55,26.94,,,,
251,06/04/2021 17:19:55,26.94,,,,
252,06/04/2021 17:20:55,26.85,,,,
253,06/04/2021 17:21:55,26.85,,,,
254,06/04/2021 17:22:55,26.90,,,,
255,06/04/2021 17:23:55,26.90,,,,
256,06/04/2021 17:24:55,26.90,,,,
257,06/04/2021 17:25:55,26.94,,,,
258,06/04/2021 17:26:55,26.94,,,,
259,06/04/2021 17:27:55,26.98,,,,
260,06/04/2021 17:28:55,27.02,,,,
261,06/04/2021 17:29:55,27.07,,,,
262,06/04/2021 17:30:55,27.07,,,,
263,06/04/2021 17:31:55,27.07,,,,
264,06/04/2021 17:32:55,27.07,,,,
265,06/04/2021 17:33:55,27.07,,,,
266,06/04/2021 17:34:55,27.15,,,,
267,06/04/2021 17:35:55,27.15,,,,
268,06/04/2021 17:36:55,27.20,,,,
269,06/04/2021 17:37:55,27.20,,,,
270,06/04/2021 17:38:55,27.15,,,,
271,06/04/2021 17:39:55,27.15,,,,
272,06/04/2021 17:40:55,27.15,,,,
273,06/04/2021 17:41:55,27.11,,,,
274,06/04/2021 17:42:55,27.11,,,,
275,06/04/2021 17:43:55,27.11,,,,
276,06/04/2021 17:44:55,27.07,,,,
277,06/04/2021 17:45:55,27.15,,,,
278,06/04/2021 17:46:55,27.20,,,,
279,06/04/2021 17:47:55,27.20,,,,
280,06/04/2021 17:48:55,27.24,,,,
281,06/04/2021 17:49:55,27.32,,,,
282,06/04/2021 17:50:55,27.32,,,,
283,06/04/2021 17:51:55,27.28,,,,
284,06/04/2021 17:52:55,27.28,,,,
285,06/04/2021 17:53:55,27.24,,,,
286,06/04/2021 17:54:55,27.24,,,,
287,06/04/2021 17:55:55,27.32,,,,
288,06/04/2021 17:56:55,27.41,,,,
289,06/04/2021 17:57:55,27.41,,,,
290,06/04/2021 17:58:55,27.45,,,,
291,06/04/2021 17:59:55,27.50,,,,
292,06/04/2021 18:00:55,27.50,,,,
293,06/04/2021 18:01:55,27.54,,,,
294,06/04/2021 18:02:55,27.58,,,,
295,06/04/2021 18:03:55,27.63,,,,
296,06/04/2021 18:04:55,27.67,,,,
297,06/04/2021 18:05:55,27.71,,,,
298,06/04/2021 18:06:55,27.67,,,,
299,06/04/2021 18:07:55,27.58,,,,
300,06/04/2021 18:08:55,27.54,,,,
301,06/04/2021 18:09:55,27.58,,,,
302,06/04/2021 18:10:55,27.63,,,,
303,06/04/2021 18:11:55,27.67,,,,
304,06/04/2021 18:12:55,27.71,,,,
305,06/04/2021 18:13:55,27.75,,,,
306,06/04/2021 18:14:55,27.71,,,,
307,06/04/2021 18:15:55,27.71,,,,
308,06/04/2021 18:16:55,27.80,,,,
309,06/04/2021 18:17:55,27.84,,,,
310,06/04/2021 18:18:55,27.84,,,,
311,06/04/2021 18:19:55,27.93,,,,
312,06/04/2021 18:20:55,27.93,,,,
313,06/04/2021 18:21:55,27.97,,,,
314,06/04/2021 18:22:55,27.97,,,,
315,06/04/2021 18:23:55,28.01,,,,
316,06/04/2021 18:24:55,28.01,,,,
317,06/04/2021 18:25:55,28.01,,,,
318,06/04/2021 18:26:55,28.01,,,,
319,06/04/2021 18:27:55,28.05,,,,
320,06/04/2021 18:28:55,28.10,,,,
321,06/04/2021 18:29:55,28.14,,,,
322,06/04/2021 18:30:55,28.18,,,,
323,06/04/2021 18:31:55,28.23,,,,
324,06/04/2021 18:32:55,28.18,,,,
325,06/04/2021 18:33:55,28.23,,,,
326,06/04/2021 18:34:55,28.23,,,,
327,06/04/2021 18:35:55,28.23,,,,
328,06/04/2021 18:36:55,28.23,,,,
329,06/04/2021 18:37:55,28.18,,,,
330,06/04/2021 18:38:55,28.18,,,,
331,06/04/2021 18:39:55,28.14,,,,
332,06/04/2021 18:40:55,28.18,,,,
333,06/04/2021 18:41:55,28.18,,,,
334,06/04/2021 18:42:55,28.18,,,,
335,06/04/2021 18:43:55,28.14,,,,
336,06/04/2021 18:44:55,28.14,,,,
337,06/04/2021 18:45:55,28.14,,,,
338,06/04/2021 18:46:55,28.14,,,,
339,06/04/2021 18:47:55,28.14,,,,
340,06/04/2021 18:48:55,28.14,,,,
341,06/04/2021 18:49:55,28.14,,,,
342,06/04/2021 18:50:55,28.18,,,,
343,06/04/2021 18:51:55,28.14,,,,
344,06/04/2021 18:52:55,28.14,,,,
345,06/04/2021 18:53:55,28.14,,,,
346,06/04/2021 18:54:55,28.10,,,,
347,06/04/2021 18:55:55,28.10,,,,
348,06/04/2021 18:56:55,28.14,,,,
349,06/04/2021 18:57:55,28.14,,,,
350,06/04/2021 18:58:55,28.14,,,,
351,06/04/2021 18:59:55,28.10,,,,
352,06/04/2021 19:00:55,28.10,,,,
353,06/04/2021 19:01:55,28.05,,,,
354,06/04/2021 19:02:55,28.05,,,,
355,06/04/2021 19:03:55,27.97,,,,
356,06/04/2021 19:04:55,27.97,,,,
357,06/04/2021 19:05:55,27.88,,,,
358,06/04/2021 19:06:55,27.84,,,,
359,06/04/2021 19:07:55,27.80,,,,
360,06/04/2021 19:08:55,27.80,,,,
361,06/04/2021 19:09:55,27.80,,,,
362,06/04/2021 19:10:55,27.71,,,,
363,06/04/2021 19:11:55,27.75,,,,
364,06/04/2021 19:12:55,27.75,,,,
365,06/04/2021 19:13:55,27.63,,,,
366,06/04/2021 19:14:55,27.63,,,,
367,06/04/2021 19:15:55,27.58,,,,
368,06/04/2021 19:16:55,27.50,,,,
369,06/04/2021 19:17:55,27.50,,,,
370,06/04/2021 19:18:55,27.41,,,,
371,06/04/2021 19:19:55,27.37,,,,
372,06/04/2021 19:20:55,27.32,,,,
373,06/04/2021 19:21:55,27.24,,,,
374,06/04/2021 19:22:55,27.24,,,,
375,06/04/2021 19:23:55,27.20,,,,
376,06/04/2021 19:24:55,27.15,,,,
377,06/04/2021 19:25:55,27.11,,,,
378,06/04/2021 19:26:55,27.07,,,,
379,06/04/2021 19:27:55,27.07,,,,
380,06/04/2021 19:28:55,27.02,,,,
381,06/04/2021 19:29:55,26.98,,,,
382,06/04/2021 19:30:55,26.94,,,,
383,06/04/2021 19:31:55,26.94,,,,
384,06/04/2021 19:32:55,26.85,,,,
385,06/04/2021 19:33:55,26.85,,,,
386,06/04/2021 19:34:55,26.81,,,,
387,06/04/2021 19:35:55,26.77,,,,
388,06/04/2021 19:36:55,26.81,,,,
389,06/04/2021 19:37:55,26.81,,,,
390,06/04/2021 19:38:55,26.77,,,,
391,06/04/2021 19:39:55,26.77,,,,
392,06/04/2021 19:40:55,26.77,,,,
393,06/04/2021 19:41:55,26.77,,,,
394,06/04/2021 19:42:55,26.72,,,,
395,06/04/2021 19:43:55,26.68,,,,
396,06/04/2021 19:44:55,26.68,,,,
397,06/04/2021 19:45:55,26.55,,,,
398,06/04/2021 19:46:55,26.60,,,,
399,06/04/2021 19:47:55,26.55,,,,
400,06/04/2021 19:48:55,26.51,,,,
401,06/04/2021 19:49:55,26.51,,,,
402,06/04/2021 19:50:55,26.42,,,,
403,06/04/2021 19:51:55,26.47,,,,
404,06/04/2021 19:52:55,26.38,,,,
405,06/04/2021 19:53:55,26.42,,,,
406,06/04/2021 19:54:55,26.42,,,,
407,06/04/2021 19:55:55,26.34,,,,
408,06/04/2021 19:56:55,26.30,,,,
409,06/04/2021 19:57:55,26.30,,,,
410,06/04/2021 19:58:55,26.30,,,,
411,06/04/2021 19:59:55,26.25,,,,
412,06/04/2021 20:00:55,26.21,,,,
413,06/04/2021 20:01:55,26.25,,,,
414,06/04/2021 20:02:55,26.17,,,,
415,06/04/2021 20:03:55,26.08,,,,
416,06/04/2021 20:04:55,26.04,,,,
417,06/04/2021 20:05:55,25.95,,,,
418,06/04/2021 20:06:55,25.91,,,,
419,06/04/2021 20:07:55,25.91,,,,
420,06/04/2021 20:08:55,25.87,,,,
421,06/04/2021 20:09:55,25.82,,,,
422,06/04/2021 20:10:55,25.78,,,,
423,06/04/2021 20:11:55,25.74,,,,
424,06/04/2021 20:12:55,25.69,,,,
425,06/04/2021 20:13:55,25.69,,,,
426,06/04/2021 20:14:55,25.65,,,,
427,06/04/2021 20:15:55,25.61,,,,
428,06/04/2021 20:16:55,25.52,,,,
429,06/04/2021 20:17:55,25.48,,,,
430,06/04/2021 20:18:55,25.44,,,,
431,06/04/2021 20:19:55,25.35,,,,
432,06/04/2021 20:20:55,25.31,,,,
433,06/04/2021 20:21:55,25.27,,,,
434,06/04/2021 20:22:55,25.27,,,,
435,06/04/2021 20:23:55,25.18,,,,
436,06/04/2021 20:24:55,25.14,,,,
437,06/04/2021 20:25:55,25.09,,,,
438,06/04/2021 20:26:55,25.05,,,,
439,06/04/2021 20:27:55,24.97,,,,
440,06/04/2021 20:28:55,24.92,,,,
441,06/04/2021 20:29:55,24.92,,,,
442,06/04/2021 20:30:55,24.88,,,,
443,06/04/2021 20:31:55,24.84,,,,
444,06/04/2021 20:32:55,24.75,,,,
445,06/04/2021 20:33:55,24.75,,,,
446,06/04/2021 20:34:55,24.75,,,,
447,06/04/2021 20:35:55,24.66,,,,
448,06/04/2021 20:36:55,24.66,,,,
449,06/04/2021 20:37:55,24.58,,,,
450,06/04/2021 20:38:55,24.54,,,,
451,06/04/2021 20:39:55,24.49,,,,
452,06/04/2021 20:40:55,24.45,,,,
453,06/04/2021 20:41:55,24.41,,,,
454,06/04/2021 20:42:55,24.32,,,,
455,06/04/2021 20:43:55,24.28,,,,
456,06/04/2021 20:44:55,24.11,,,,
457,06/04/2021 20:45:55,24.15,,,,
458,06/04/2021 20:46:55,24.11,,,,
459,06/04/2021 20:47:55,24.06,,,,
460,06/04/2021 20:48:55,24.06,,,,
461,06/04/2021 20:49:55,24.06,,,,
462,06/04/2021 20:50:55,23.98,,,,
463,06/04/2021 20:51:55,23.98,,,,
464,06/04/2021 20:52:55,23.94,,,,
465,06/04/2021 20:53:55,23.81,,,,
466,06/04/2021 20:54:55,23.72,,,,
467,06/04/2021 20:55:55,23.59,,,,
468,06/04/2021 20:56:55,23.55,,,,
469,06/04/2021 20:57:55,23.42,,,,
470,06/04/2021 20:58:55,23.29,,,,
471,06/04/2021 20:59:55,23.21,,,,
472,06/04/2021 21:00:55,23.16,,,,
473,06/04/2021 21:01:55,23.12,,,,
474,06/04/2021 21:02:55,23.03,,,,
475,06/04/2021 21:03:55,23.03,,,,
476,06/04/2021 21:04:55,23.03,,,,
477,06/04/2021 21:05:55,22.95,,,,
478,06/04/2021 21:06:55,22.95,,,,
479,06/04/2021 21:07:55,22.86,,,,
480,06/04/2021 21:08:55,22.86,,,,
481,06/04/2021 21:09:55,22.82,,,,
482,06/04/2021 21:10:55,22.78,,,,
483,06/04/2021 21:11:55,22.73,,,,
484,06/04/2021 21:12:55,22.69,,,,
485,06/04/2021 21:13:55,22.61,,,,
486,06/04/2021 21:14:55,22.65,,,,
487,06/04/2021 21:15:55,22.61,,,,
488,06/04/2021 21:16:55,22.56,,,,
489,06/04/2021 21:17:55,22.52,,,,
490,06/04/2021 21:18:55,22.48,,,,
491,06/04/2021 21:19:55,22.48,,,,
492,06/04/2021 21:20:55,22.48,,,,
493,06/04/2021 21:21:55,22.43,,,,
494,06/04/2021 21:22:55,22.35,,,,
495,06/04/2021 21:23:55,22.31,,,,
496,06/04/2021 21:24:55,22.26,,,,
497,06/04/2021 21:25:55,22.22,,,,
498,06/04/2021 21:26:55,22.22,,,,
499,06/04/2021 21:27:55,22.18,,,,
500,06/04/2021 21:28:55,22.22,,,,
501,06/04/2021 21:29:55,22.13,,,,
502,06/04/2021 21:30:55,22.09,,,,
503,06/04/2021 21:31:55,22.09,,,,
504,06/04/2021 21:32:55,22.01,,,,
505,06/04/2021 21:33:55,21.96,,,,
506,06/04/2021 21:34:55,21.92,,,,
507,06/04/2021 21:35:55,21.92,,,,
508,06/04/2021 21:36:55,21.92,,,,
509,06/04/2021 21:37:55,21.83,,,,
510,06/04/2021 21:38:55,21.79,,,,
511,06/04/2021 21:39:55,21.79,,,,
512,06/04/2021 21:40:55,21.79,,,,
513,06/04/2021 21:41:55,21.70,,,,
514,06/04/2021 21:42:55,21.70,,,,
515,06/04/2021 21:43:55,21.66,,,,
516,06/04/2021 21:44:55,21.66,,,,
517,06/04/2021 21:45:55,21.62,,,,
518,06/04/2021 21:46:55,21.66,,,,
519,06/04/2021 21:47:55,21.66,,,,
520,06/04/2021 21:48:55,21.62,,,,
521,06/04/2021 21:49:55,21.62,,,,
522,06/04/2021 21:50:55,21.58,,,,
523,06/04/2021 21:51:55,21.58,,,,
524,06/04/2021 21:52:55,21.58,,,,
525,06/04/2021 21:53:55,21.62,,,,
526,06/04/2021 21:54:55,21.53,,,,
527,06/04/2021 21:55:55,21.58,,,,
528,06/04/2021 21:56:55,21.49,,,,
529,06/04/2021 21:57:55,21.49,,,,
530,06/04/2021 21:58:55,21.45,,,,
531,06/04/2021 21:59:55,21.40,,,,
532,06/04/2021 22:00:55,21.36,,,,
533,06/04/2021 22:01:55,21.36,,,,
534,06/04/2021 22:02:55,21.36,,,,
535,06/04/2021 22:03:55,21.28,,,,
536,06/04/2021 22:04:55,21.32,,,,
537,06/04/2021 22:05:55,21.23,,,,
538,06/04/2021 22:06:55,21.32,,,,
539,06/04/2021 22:07:55,21.28,,,,
540,06/04/2021 22:08:55,21.23,,,,
541,06/04/2021 22:09:55,21.28,,,,
542,06/04/2021 22:10:55,21.19,,,,
543,06/04/2021 22:11:55,21.23,,,,
544,06/04/2021 22:12:55,21.15,,,,
545,06/04/2021 22:13:55,21.15,,,,
546,06/04/2021 22:14:55,21.10,,,,
547,06/04/2021 22:15:55,21.10,,,,
548,06/04/2021 22:16:55,21.06,,,,
549,06/04/2021 22:17:55,21.02,,,,
550,06/04/2021 22:18:55,21.02,,,,
551,06/04/2021 22:19:55,20.98,,,,
552,06/04/2021 22:20:55,21.02,,,,
553,06/04/2021 22:21:55,20.93,,,,
554,06/04/2021 22:22:55,20.98,,,,
555,06/04/2021 22:23:55,20.89,,,,
556,06/04/2021 22:24:55,20.85,,,,
557,06/04/2021 22:25:55,20.85,,,,
558,06/04/2021 22:26:55,20.85,,,,
559,06/04/2021 22:27:55,20.80,,,,
560,06/04/2021 22:28:55,20.80,,,,
561,06/04/2021 22:29:55,20.76,,,,
562,06/04/2021 22:30:55,20.76,,,,
563,06/04/2021 22:31:55,20.72,,,,
564,06/04/2021 22:32:55,20.72,,,,
565,06/04/2021 22:33:55,20.68,,,,
566,06/04/2021 22:34:55,20.68,,,,
567,06/04/2021 22:35:55,20.68,,,,
568,06/04/2021 22:36:55,20.68,,,,
569,06/04/2021 22:37:55,20.63,,,,
570,06/04/2021 22:38:55,20.59,,,,
571,06/04/2021 22:39:55,20.59,,,,
572,06/04/2021 22:40:55,20.55,,,,
573,06/04/2021 22:41:55,20.50,,,,
574,06/04/2021 22:42:55,20.50,,,,
575,06/04/2021 22:43:55,20.46,,,,
576,06/04/2021 22:44:55,20.42,,,,
577,06/04/2021 22:45:55,20.46,,,,
578,06/04/2021 22:46:55,20.46,,,,
579,06/04/2021 22:47:55,20.37,,,,
580,06/04/2021 22:48:55,20.42,,,,
581,06/04/2021 22:49:55,20.37,,,,
582,06/04/2021 22:50:55,20.37,,,,
583,06/04/2021 22:51:55,20.33,,,,
584,06/04/2021 22:52:55,20.33,,,,
585,06/04/2021 22:53:55,20.29,,,,
586,06/04/2021 22:54:55,20.29,,,,
587,06/04/2021 22:55:55,20.20,,,,
588,06/04/2021 22:56:55,20.20,,,,
589,06/04/2021 22:57:55,20.20,,,,
590,06/04/2021 22:58:55,20.25,,,,
591,06/04/2021 22:59:55,20.16,,,,
592,06/04/2021 23:00:55,20.16,,,,
593,06/04/2021 23:01:55,20.12,,,,
594,06/04/2021 23:02:55,20.12,,,,
595,06/04/2021 23:03:55,20.07,,,,
596,06/04/2021 23:04:55,20.07,,,,
597,06/04/2021 23:05:55,20.07,,,,
598,06/04/2021 23:06:55,20.03,,,,
599,06/04/2021 23:07:55,19.99,,,,
600,06/04/2021 23:08:55,19.99,,,,
601,06/04/2021 23:09:55,19.95,,,,
602,06/04/2021 23:10:55,19.95,,,,
603,06/04/2021 23:11:55,19.95,,,,
604,06/04/2021 23:12:55,19.90,,,,
